quoted_text,emosi
pimpin yg hormat orang tua niscaya mudah dlm hidup sehari2 smoga anies presiden 2024 rakyat indonesia adil sejahtera ayo ikhtiar niat utk anies sosok yg pimpin 2024 lihat video anies rasyid baswedan tiktok,senang
tukangtwittt geiszchalifah aniesesbaswedan si anies cerda loe bilang basuh muka loe cuci otak loe lupa pakai bayclean era si wab bahlul anies baswedan udara berktp cerda nyata nya goblok,senang
koalisi anies baswedan pecah calon wakil presiden nasdem tolak agu harimurti yudhoyono peluang menang majalahtempo,netral
aniesesindo juhari02168742 lho surveynya 150 yah rakyat indonesia dukung anies basweda,netral
pimpin aku pimpin,senang
suaraumatnew doktertifa arek suroboyo dukung anies baswedan,senang
anies baswedan yeess ye ye presiden ri 2024 203,senang
dukung anies baswedan wkwkw,jijik
nasdem aniesesbaswedan suka dgn partai nasdem anies calon presiden ri keluarga pilih anies baswedan ri1 moga harap rakyat kabul anies pilih presiden indonesia yg maju adil rakyatni,senang
ambil sembakonya pilih anies baswedan gimana gak korup rakyat dah suap hadeuhhh,sedih
suwandaben kerenn semangat utk bangsa tanah air mana menang anies baswedan presiden 2024 pilih rakyat yg percaya amanah moga indonesia maju sejahtera amin yra,senang
putrafajar1945 aniesesbaswedan jokowi bong lapang bola jkt hancur ahok bangun anies baswedan buzzer jgn cm sebar hoax tunjuk prestasi junjung dasar speci kolam,marah
